COM353;QUADRINHOS                                                  ;68
COM354;CINEMA INTERNACIONAL                                        ;68
COM355;CINEMA BRASILEIRO                                           ;34
COM356;CRITICA CINEMATOGRAFICA                                     ;68
COM357;PROGRAMACAO VISUAL                                          ;68
COM358;ESTUDO ORIENTADO EM COMUNICACAO                             ;68
COM359;ASSESSORIA DE IMPRENSA                                      ;68
COM360;ADMINISTRACAO E.ORGANIZACAO JORNALISTICA                    ;68
COM361;ESTUDO ORIENTADO EM JORNALISMO                              ;68
COM362;AGENCIA DE NOTICIAS                                         ;68
COM363;JORNALISMOS ESPECIALIZADOS                                  ;68
COM364;COMUNICACAO E INFORMATICA                                   ;68
COM365;COMUNICACAO E CULTURA                                       ;68
COM366;LINGUAGENS DA COMUNICACAO                                   ;68
COM368;LINGUAGEM CINEMATOGRAFICA                                   ;68
COMB48;COMUNICACAO ESTRATEGICA - AVA                               ;68
COMB50;COMUNICACAO E PODER - AVA                                   ;68
DAN001;METODO DE TREINAMENTO  INDIVIDUAL                           ;68
DAN005;ESTUDO MONOGRAFICO SOBRE TOPICOS EM DANCA                   ;68
DAN006;SEMINARIO DE ATUALIZACAO EM DANCA                           ;51
DAN007;HISTORIA DA DANCA BRASILEIRA                                ;51
DAN051;PRATICA DA DANCA                                            ;51
DAN062;ELEMENTOS DA DANCA I                                        ;51
DAN068;DANCA FOLCLORICA I                                          ;51
DAN069;DANCA FOLCLORICA II                                         ;51
DAN084;EXPRESSAO CORPORAL I                                        ;68
DAN155;TECNICA DO BALLET CLASSICO I                                ;68
DAN156;TECNICA DO BALLET CLASSICO II                               ;68
DAN163;PRATICA EM GRUPO                                            ;136
DAN164;DANCA DE CARATER I                                          ;68
DAN165;DANCA DE CARATER II                                         ;68
DAN263;CINESIOLOGIA NA DANCA II                                    ;51
DAN265;PRATICA SOLISTICA                                           ;102
DAN271;NOTACAO DA DANCA I                                          ;68
DAN272;ABORDAGEM CORPORAL EM FONOAUDIOLOGIA                        ;51
DANA01;MID: ESTUDO DO CORPO I                                      ;204
DANA02;MID: ESTUDO DO CORPO II                                     ;204
DANA03;MID: ESTUDO DO CORPO III                                    ;221
